"InitialFrequency","InitialLatitudeGradient","InitialLongitudeGradient","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","Distance"
0.0007751142801974253,0.003969483583637346,-0.002541863823409411,0.007927914486299618,0.024085619100331756,0.004723337450442172,1.7591783423498473,1.1591527738519687,1.256019557082937,0.8594139215475842,0.06837772416230417
0.01118519370986944,0.005201239902106079,0.0018118245423838885,0.009650354975828885,0.026914230547132104,0.00728583865161125,1.7826059153569576,0.6680640802078558,0.6085701341831354,2.0733885218922716,0.37237062196414855
0.003411921585285827,-0.005538716535469678,-0.006458733128675373,0.0032337130788768443,0.01881193256090442,0.013774490853795944,0.8612930239610739,0.6690525643117894,0.4991854439113014,2.232546562919733,0.03732859962381759
0.00008089769203107526,0.00976476715922985,0.005538198454608722,0.00023976213187540285,0.01794817553632978,0.0103901205382277,1.6400315450146887,1.088391991857291,1.2807851005853115,1.923948799243418,0.052307718075759235
0.0028253245342599394,-0.00453375500831721,-0.0018701783893533312,0.0005277630275370174,0.03459703169146962,0.013849715179184048,1.143710741127383,1.2862485192003628,0.7617595751482714,1.9695729575937497,0.21474966728269043
0.004724679557745681,-0.005280600025400337,0.003993991181212856,0.007236946980916979,0.037518372741969605,0.009835539843535407,1.8509346052626146,0.6561247504967643,0.6052488253184501,0.8521348790439977,0.3433017728866169
0.000921742577659456,0.00047134363533086354,-0.0011538633688997102,0.008674851410037826,0.031055024321105355,0.010378132785010532,1.2855926547420862,1.5600216896445855,1.1680861892785785,2.2907902799042867,0.3175516064010686
0.001914580136397761,0.007963951586381633,-0.0011150747556873278,0.00009845339993128999,0.029495921232134376,0.012380584134716701,1.0244733849276997,0.7109125912182449,0.47417996918706906,1.0203205578175696,0.050042739624726724
0.018042310686035564,-0.00293704787094861,-0.0012243031966119773,0.006630406418703534,0.021947774640597714,0.0035725463880211202,1.9908080612212518,1.72003110297405,1.335106446600285,1.4239859923756335,0.5644054773234863
0.0015032034523232384,0.002077165211503729,-0.0057902575821156856,0.007447082753913926,0.032350627088932625,0.00662608030770669,1.389441514209767,0.7560941119540946,1.1519228574715694,1.3266653136154158,0.2379869169481911
0.006095989496281826,0.01083902208033506,0.0002292876602153058,0.010464376084692171,0.00002360844050488531,0.006191758588991537,2.1133167002209343,1.6362338964221594,0.5413524614727426,1.6013166977150213,0.04423477047993463
0.00032680903259667103,-0.005112208936672207,0.0013985014887919114,0.003087651340457425,0.011537230506143317,0.011872240530716172,2.1893754017575286,0.6309659046879308,0.7718930159512883,0.8752145544343943,0.05138859330424598
0.02590249011098597,-0.0013060180297068342,-0.0009599440784244742,0.006842425364676517,0.021840382316718872,0.002680684922897799,1.9179736607589604,1.4423846244287666,0.7560684197018336,2.369387613961633,0.48800787362683523
0.00047557413590304244,0.00749927015515725,-0.002034478539033188,0.001500170462426846,0.015923188560427848,0.006123883924597625,1.2676602497773326,1.4034360334668845,0.9348095095895019,0.9917190933883919,0.0572469986553537
0.006645085054484513,0.010971764174589066,-0.00292790520477239,0.008069929136851372,0.03473514201379339,0.011679745614501682,1.737221416261,1.245686272732256,0.6077555717806299,2.2997369722612135,0.37026526222416206
0.00848011423903482,0.0012420548017919259,0.00408449360329115,0.010990557961327597,0.014826946191159446,0.00021217220374454391,1.690295955156003,1.2869128444667426,0.42009307192168654,1.071855896060466,0.19957967990164915
0.0005302703798254038,-0.0038859740534979022,0.0036315485149355773,0.004113783628547647,0.013120566225030075,0.003348231940667413,1.3547537880528946,1.705060169372177,1.2924411203889594,1.1411066541269725,0.06335350313244172
0.00024969802796344435,0.007466957206125227,-0.002473547300228219,0.0029574334820859686,0.010533081119302751,0.00961444136021057,1.6461264181899196,0.7624530731536333,0.6449185144180515,1.0512842472137156,0.05874463585369424
0.0002862723886534763,-0.0023714226459378746,-0.0024799857298646337,0.009471565715473699,0.03781272327412089,0.012715916865506882,2.099541035882915,1.3282186355896661,0.673575953504597,0.9609837325909478,0.2758578921449846
0.0044298371406229844,0.00022953947452804258,-0.00522575118316496,0.003602907367941242,0.01602821860857027,0.007333124167734379,1.995685568210518,1.2333774657273615,1.2982219319481634,1.0710635158556048,0.14968034753774437
0.0003998530633860469,0.007477584503622955,0.0032164422684511002,0.0031218427931047703,0.03553490601665162,0.011777149732893196,1.3991389312822315,1.6667079478366869,0.5315238008556081,1.6552597814849785,0.11603160418098715
0.0001213886801238529,-0.002760853163852854,-0.0033068150226562487,0.00043204160925365635,0.012005237070657761,0.014107066315454601,1.059420713166452,1.5726995306404044,1.324885405126036,1.4042530739582357,0.050012418677803795
0.0025321696889771374,-0.00460129547862363,0.0030992925382045656,0.003292615562153274,0.009434556858102709,0.009197242748992033,1.4522967093522583,0.8117592396917226,0.6830818453859734,1.657140266517981,0.04855700580271993
0.005104570728642877,-0.0022064917582249174,-0.0028984719500515406,0.004168165314963542,0.024913804085917465,0.006343593942329906,1.5247041121464402,1.2608787068306382,0.9666172279366774,1.7447278434022877,0.2753331129359522
0.00007523439648671076,-0.007691574460812071,0.0026326557902938996,0.006323707785731955,0.02077510929257028,0.006324693679279204,1.5691461443911987,0.7010269466097174,1.2575889440270902,2.3438682171928753,0.2814621005309769
