"InitialLatitudeGradient","InitialLongitudeGradient","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","CallErrorRate","InitialFrequency","LogPosterior"
0.002690960220117425,-0.0015865451793907583,0.014401155023601807,0.006765757438693052,0.0311587512245688,2.175273824802277,1.44902104194329,1.3860716088305884,1.8308062468249953,0.002289982328423339,0.0008215763181593471,-2688.3527662352453
0.002445238243987978,-0.0012613795394580615,0.01439377640022508,0.00677747886144436,0.031114250544287125,2.1739918678548316,1.4482908449353806,1.385959348645835,1.8301977467734931,0.0021650699381764163,0.0008221834631223736,-2687.5722465747795
0.00271391170335932,-0.0015551553249551773,0.014386475716835039,0.006696087337589587,0.03132329333947143,2.172686525175628,1.4606645607202093,1.3857202040131853,1.8557155426968823,0.0022779028128825274,0.0008411163940163915,-2687.5109181272014
0.00271153776560471,-0.0014483056378237292,0.014391860395336114,0.00674380422112946,0.031232977289615604,2.1741683644346113,1.4566594956987435,1.3859157757864486,1.8513257168936466,0.002379535032073602,0.0008323907449428257,-2687.1244252905385
0.002812399195030995,-0.0015586250511921253,0.014375114262823554,0.006711267789855233,0.03156081384852828,2.1718534066530752,1.4631373518918622,1.385659891395429,1.8738849537190863,0.0023127337283485897,0.0008410830432578623,-2687.654843279122
0.002632013756532761,-0.0013304343909587143,0.014390248162533663,0.006738302475120472,0.031040045614060867,2.1740159939570436,1.458276920025111,1.386026754044328,1.8453261725985501,0.002344046000593724,0.0008299248901894538,-2687.71607700506
0.002749973667336123,-0.0015014061608049582,0.014389489192626836,0.00669549952658122,0.031049528341029673,2.173203304335381,1.4643802695931512,1.385717941954792,1.8484991675924083,0.002421556344989288,0.0008345758170979395,-2687.645332745811
0.002650757820266759,-0.0013726530926898494,0.014398860454724362,0.006842612129204241,0.031147502907848415,2.174473320909044,1.4495887878644913,1.3858396748122277,1.8275627297970045,0.002348506577357717,0.0008069681398563607,-2687.1196182651306
0.0024438193556417555,-0.001243765546935535,0.014403624794128347,0.006905270612617903,0.03108331390481211,2.1752385657000466,1.4407964885333664,1.3858339127002994,1.8112905287394725,0.0022299305737517308,0.0007971967455107804,-2686.7080591485137
0.0026624610978840755,-0.0013475689440530713,0.014394113419674162,0.0067817340347768925,0.03088200933108961,2.1741567803130706,1.4563639042329495,1.3859251110687296,1.8274242241451584,0.0023051450689894975,0.0008232366810953115,-2687.4244749994978
0.0025744078636077937,-0.0013650233318273234,0.014375381837633153,0.006720246751845928,0.03115009052099177,2.1712492361699525,1.4684674628813799,1.3853564386287776,1.846512105107875,0.0022388782858975068,0.0008365461543577441,-2687.188833932437
0.0026752408955470087,-0.0015170529526957943,0.014371474404056549,0.006703457933051303,0.03136533468762951,2.1719278230278465,1.4663331395956856,1.385247269135179,1.855977816922555,0.0022418903644317095,0.0008460482499066863,-2686.9725095733997
0.0027332522755446516,-0.0015941155064209678,0.014375900778941518,0.006685046916219645,0.03124454335974372,2.1711504002955286,1.4699069789093333,1.3851689187245886,1.8600726737082753,0.0022605787115591728,0.0008366371316929273,-2688.1559489805445
0.0025676716735485907,-0.0015325208861826402,0.01437239368105869,0.00680183378343483,0.031354299691139696,2.1714731011646995,1.4688344466874819,1.3850305846101663,1.8382126767717342,0.0023080590089160106,0.0008234368511155314,-2686.7142162606915
0.002326141589846148,-0.0011994496466643835,0.014411990923656443,0.006866691624458187,0.030560527041316572,2.175498483934846,1.4511737142216035,1.38573460622159,1.7937337666750153,0.002340975759401477,0.0007907801681840273,-2687.410915372015
0.0022799828131807014,-0.001339593761290581,0.014430156230235748,0.006894107473137166,0.030282068133877044,2.177044175914947,1.4493932206776816,1.385816674713134,1.7711210483660949,0.0023929407865405546,0.0007869671409122095,-2686.8952017572287
0.0023132996646711146,-0.0013969420699727168,0.014435127922430095,0.006867561160485559,0.030335330684339627,2.177978235478635,1.446482949518546,1.38579631847717,1.7802594072942708,0.002460006192722997,0.0007896201361573442,-2687.357943904384
0.0024618206798855367,-0.0013595202740792744,0.01443546154567705,0.006812955054549645,0.030081472176252247,2.1790103308005424,1.4513693846839115,1.3861941715789734,1.7827953006185655,0.0025418169068594115,0.0007995949516607126,-2686.82244647876
0.0023419178929568844,-0.0013882689675599278,0.014432314805672716,0.006837143257075074,0.030259478750300314,2.1787767520053687,1.4436334690482058,1.385951670301691,1.77775682203536,0.0023622878187016688,0.0008023837719382062,-2687.170864268057
0.0025776481739581292,-0.0015691281209814223,0.01444407995569323,0.006749640603226793,0.030111983895269964,2.177609448468548,1.4600817177686438,1.3860976529420057,1.793210122948027,0.002608667691381403,0.0007993786953900425,-2689.591021477804
0.0021672143054536942,-0.0011058750743171393,0.014459483588381346,0.006945109771877509,0.029559086610057073,2.181191169860427,1.4365164822968701,1.3866800890495452,1.7329303605556996,0.0024423334255282646,0.0007636222365294552,-2688.340890613082
0.002202072785583934,-0.001234704789316387,0.014441096567894442,0.006904014839634834,0.029909865860754642,2.1792915988977377,1.447975137006699,1.3863448978297555,1.7578450457504964,0.0024228409570304227,0.0007781377751714092,-2687.3274791922936
0.0020762395860880137,-0.0012574693031537658,0.014441547431899824,0.0069327905933980714,0.0300587913627997,2.179249440988771,1.4428602596328512,1.3860933172930148,1.7497615634526187,0.0023388161733682374,0.0007749065977696285,-2688.6082461165365
0.0021705617749072856,-0.001442313474988119,0.014423387597859237,0.006855416595947653,0.030277455597154154,2.1784092219092295,1.4505517117239677,1.3857740206526103,1.7664275716430535,0.002266487008754495,0.0007984975603095271,-2690.2901222458795
