"OriginLatitude","OriginLongitude","OriginTimeBP","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","DairyingLeadYears","CallErrorRate","Dominance","InjectFrequency","LogPosterior"
52.15473114468477,3.901179306223778,6925.9588369781395,0.018980219468264278,0.03225461234233745,0.21480815330040984,2.1987398541202086,0.9392721339453751,1.3938751572431278,2.328114254768604,80.20185119803487,0.018693254619970925,0.9640681056409331,0.004053856660877837,-2851.349906589277
52.20128060499701,3.951869457692114,6889.049414029174,0.01884131192524585,0.03259377147110895,0.21393202078885123,2.1987261576778367,0.9355856882435981,1.3938684267261696,2.325950602539063,80.34899371751257,0.01862039259408116,0.9635575124113019,0.00417208629450854,-2851.6813945050085
52.25597792523285,3.939284709698489,6904.272788540249,0.018981194318045024,0.032274356748490655,0.2152280224078852,2.1987566878355906,0.9298558524690692,1.3939679344492713,2.327962951800799,77.993302899061,0.0187180924116924,0.9643893814529503,0.004140853256067113,-2851.309704786152
52.28912556463327,4.015808418544127,6821.291215833413,0.01849816536267765,0.03307800260650787,0.21298907161593614,2.1986766298218354,0.945143249438301,1.3935789027949568,2.322350236019215,82.71617802074253,0.0183632032030727,0.9626372558440341,0.004179800536261,-2853.0072534455494
52.271897787195215,3.994156628394368,6815.404168417523,0.018308759295792693,0.03291268997613619,0.21284617282105914,2.198693511291107,0.9434602625487466,1.3936524805424346,2.3228579980561923,82.55325079473846,0.018333701844751703,0.9628815088638837,0.004226996240535697,-2851.6398982509354
52.18581702854381,3.9997874387894132,6764.754223290112,0.017393980056958462,0.03336783990937459,0.2135210481485618,2.1987295337033377,0.9377380931518537,1.3937210666169375,2.319216840015206,87.91060572015748,0.018065406449095888,0.9632818846272296,0.004334265413451852,-2850.8520525228
52.13274142412203,3.9406262913027827,6799.106600919203,0.016990291222629968,0.033405999953639465,0.21471014717973794,2.1988491832032167,0.9153059395286319,1.3941382392931443,2.3219981842527924,88.21703961288316,0.018152354147697378,0.9646179749031556,0.004453447819454073,-2851.5153071991745
52.17362642526177,3.961943986282357,6822.702229574098,0.017341748517576413,0.03313589622119068,0.21462757222043738,2.1988533903513634,0.9086704830117774,1.394173798828938,2.32321248721322,86.24769409210796,0.01832222990024286,0.9651716899549595,0.004467177752174563,-2851.7874980281895
52.09132595122696,4.060832891237228,6817.061680835732,0.017133122793462654,0.03344100996907364,0.21658088840159526,2.1989066363117233,0.8972797477143561,1.3944373082586767,2.321884962158494,87.29644714177277,0.018387786026815095,0.9662973970704243,0.0045413078686151265,-2851.4365428475276
52.06099031769222,4.127519919493251,6767.657872997064,0.01736180533481112,0.0333454689430778,0.21570124974998198,2.1988039086265063,0.9202297754781201,1.3942307248553956,2.320001001694087,87.48462054125868,0.018271421774849687,0.9645972081644288,0.004553260097846023,-2850.7126679061034
52.18181793272599,3.9824087454655093,6858.823204495146,0.018355393394417625,0.03237990438930634,0.21603817223006022,2.198764345723431,0.9390794977701815,1.3941257524407327,2.326988334317043,80.5468334407581,0.018564701804742158,0.9643501512678686,0.004249635066925545,-2851.127856608645
52.16795247277689,3.908025116855205,6859.859855509491,0.019050794436107688,0.03150669831271148,0.21637081818720177,2.198656788885853,0.9611759768678959,1.393548907244299,2.3297130589662176,81.19395505068874,0.018581257614130632,0.9634708538919643,0.004104703836982824,-2852.052931876622
52.23302870864631,4.087637058961747,6758.528158197212,0.018205219221604143,0.0326561098112772,0.2155036547070863,2.1986966076299095,0.9243387497768296,1.393614973616462,2.3238073099654315,85.58362147031275,0.01838162379862748,0.9638530494567922,0.004598844591786341,-2850.847863763817
52.24162762212143,4.080939775945694,6750.342265033149,0.018011812720809622,0.03250013238491871,0.21460788105992643,2.198732586062908,0.8991056229316148,1.3936730995745714,2.324859957228699,84.90211180490186,0.018452257570086675,0.9648612899904642,0.004957495351784756,-2851.103616218245
52.22676471751543,4.084510641914388,6775.381783393998,0.018000222216797004,0.03246295813107822,0.21550583637072815,2.198786758287796,0.889885723683419,1.3938886922872953,2.325852559591226,83.45745642643105,0.018566726309155027,0.9657614332686063,0.004960810001401171,-2851.5907755958133
52.2510590303159,4.045162037322687,6878.414926232858,0.018449147873822992,0.032177866790394534,0.21600438354416124,2.1988801526680897,0.8752674841364703,1.3942218923547576,2.331272244246062,77.37787966446376,0.018870710221618188,0.9671743300943934,0.004800928483318935,-2852.9317556652313
